Time,Latitude,Longitude,High Vegetation
1084752,44.18,59.79,0.0
1084752,44.18,59.89,0.0
1084752,44.18,59.99,0.0
1084752,44.18,60.09,0.0
1084752,44.18,60.19,0.0
1084752,44.18,60.29,0.0
1084752,44.18,60.39,0.0
1084752,44.18,60.49,0.0
1084752,44.18,60.59,0.0
1084752,44.18,60.69,0.0
1084752,44.18,60.79,0.0
1084752,44.18,60.89,0.0
1084752,44.18,60.99,0.0
1084752,44.18,61.09,0.0
1084752,44.18,61.19,0.0
1084752,44.18,61.29,0.0
1084752,44.18,61.39,0.0
1084752,44.18,61.49,0.0
1084752,44.18,61.59,0.0
1084752,44.18,61.69,0.0
1084752,44.18,61.79,0.0
1084752,44.18,61.89,0.0
1084752,44.18,61.99,0.0
1084752,44.18,62.09,0.0
1084752,44.18,62.19,0.0
1084752,44.18,62.29,0.0
1084752,44.18,62.39,0.0
1084752,44.18,62.49,0.0
1084752,44.18,62.59,0.0
1084752,44.18,62.69,0.0
1084752,44.18,62.79,0.0
1084752,44.18,62.89,0.0
1084752,44.18,62.99,0.0
1084752,44.18,63.09,0.0
1084752,44.18,63.19,0.0
1084752,44.18,63.29,0.0
1084752,44.18,63.39,0.0
1084752,44.18,63.49,0.0
1084752,44.18,63.59,0.0
1084752,44.18,63.69,0.0
1084752,44.18,63.79,0.0
1084752,44.18,63.89,0.0
1084752,44.18,63.99,0.0
1084752,44.18,64.09,0.0
1084752,44.18,64.19,0.0
1084752,44.18,64.29,0.0
1084752,44.18,64.39,0.0
1084752,44.18,64.49,0.0
1084752,44.18,64.59,0.0
1084752,44.18,64.69,0.0
1084752,44.18,64.79,0.0
1084752,44.18,64.89,0.0
1084752,44.18,64.99,0.0
1084752,44.18,65.09,0.0
1084752,44.18,65.19,0.0
1084752,44.18,65.29,0.0
1084752,44.18,65.39,0.0
1084752,44.18,65.49,0.0
1084752,44.18,65.59,0.0
1084752,44.18,65.69,0.0
1084752,44.18,65.79,0.0
1084752,44.18,65.89,0.0
1084752,44.18,65.99,0.0
1084752,44.18,66.09,0.0
1084752,44.18,66.19,0.0
1084752,44.18,66.29,0.0
1084752,44.18,66.39,0.0
1084752,44.18,66.49,0.0
1084752,44.18,66.59,0.0
1084752,44.18,66.69,0.0
1084752,44.18,66.79,0.0
1084752,44.18,66.89,0.0
1084752,44.18,66.99,0.0
1084752,44.18,67.09,0.0
1084752,44.18,67.19,0.08900565915383263
1084752,44.18,67.29,0.08864058261915764
1084752,44.18,67.39,0.012193556258154103
1084752,44.18,67.49,0.006133285782544906
1084752,44.18,67.59,0.0
1084752,44.18,67.69,0.0
1084752,44.18,67.79,0.0
1084752,44.18,67.89,0.0
1084752,44.18,67.99,0.0
1084752,44.18,68.09,0.043444107626358086
1084752,44.18,68.19,0.08688821525271617
1084752,44.18,68.29,0.043371092319423266
1084752,44.18,68.39,0.0
1084752,44.18,68.49,0.0
1084752,44.18,68.59,0.0
1084752,44.18,68.69,0.0
1084752,44.18,68.79,0.0
1084752,44.18,68.89,0.0
1084752,44.18,68.99,0.0
1084752,44.18,69.09,0.0
1084752,44.18,69.19,0.0
1084752,44.18,69.29,0.0
1084752,44.18,69.39,0.0
1084752,44.18,69.49,0.0
1084752,44.18,69.59,0.0
1084752,44.18,69.69,0.0
1084752,44.18,69.79,0.0
1084752,44.18,69.89,0.0
1084752,44.18,69.99,0.0
1084752,44.18,70.09,0.0
1084752,44.18,70.19,0.2992897431267929
1084752,44.18,70.29,0.36047657033836966
1084752,44.18,70.39,0.08571997034175549
1084752,44.18,70.49,0.08579298564869031
1084752,44.18,70.59,0.0
1084752,44.18,70.69,0.0
1084752,44.18,70.79,0.0
1084752,44.18,70.89,0.0
1084752,44.18,70.99,0.0
1084752,44.18,71.09,0.0
1084752,44.18,71.19,0.0
1084752,44.18,71.29,0.0
1084752,44.18,71.39,0.0
1084752,44.18,71.49,0.0
1084752,44.18,71.59,0.0
1084752,44.18,71.69,0.0
1084752,44.18,71.79,0.0
1084752,44.18,71.89,0.0
1084752,44.18,71.99,0.0
1084752,44.18,72.09,0.0
1084752,44.18,72.19,0.0
1084752,44.18,72.29,0.0
1084752,44.18,72.39,0.0
1084752,44.18,72.49,0.0
1084752,44.18,72.59,0.0
1084752,44.18,72.69,0.0
1084752,44.18,72.79,0.0
1084752,44.18,72.89,0.0
1084752,44.18,72.99,0.0
1084752,44.18,73.09,0.0
1084752,44.08,55.99,0.0
1084752,44.08,56.09,0.0
1084752,44.08,56.19,0.0
1084752,44.08,56.29,0.0
1084752,44.08,56.39,0.0
1084752,44.08,56.49,0.0
1084752,44.08,56.59,0.0
1084752,44.08,56.69,0.0
1084752,44.08,56.79,0.0
1084752,44.08,56.89,0.0
1084752,44.08,56.99,0.0
1084752,44.08,57.09,0.0
1084752,44.08,57.19,0.0
1084752,44.08,57.29,0.0
1084752,44.08,57.39,0.0
1084752,44.08,57.49,0.0
1084752,44.08,57.59,0.0
1084752,44.08,57.69,0.0
1084752,44.08,57.79,0.0
1084752,44.08,57.89,0.0
1084752,44.08,57.99,0.0
1084752,44.08,58.09,0.0
1084752,44.08,58.19,0.0
1084752,44.08,58.29,0.0
1084752,44.08,58.39,0.0
1084752,44.08,58.49,0.0
1084752,44.08,58.59,0.0
1084752,44.08,58.69,0.0
1084752,44.08,58.79,0.0
1084752,44.08,58.89,0.0
1084752,44.08,58.99,0.0
1084752,44.08,59.09,0.0
1084752,44.08,59.19,0.0
1084752,44.08,59.29,0.0
1084752,44.08,59.39,0.0
1084752,44.08,59.49,0.0
1084752,44.08,59.59,0.0
1084752,44.08,59.69,0.0
1084752,44.08,59.79,0.0
1084752,44.08,59.89,0.0
1084752,44.08,59.99,0.0
1084752,44.08,60.09,0.0
1084752,44.08,60.19,0.0
1084752,44.08,60.29,0.0
1084752,44.08,60.39,0.0
1084752,44.08,60.49,0.0
1084752,44.08,60.59,0.0
1084752,44.08,60.69,0.0
1084752,44.08,60.79,0.0
1084752,44.08,60.89,0.0
1084752,44.08,60.99,0.0
1084752,44.08,61.09,0.0
1084752,44.08,61.19,0.0
1084752,44.08,61.29,0.0
1084752,44.08,61.39,0.0
1084752,44.08,61.49,0.0
1084752,44.08,61.59,0.0
1084752,44.08,61.69,0.0
1084752,44.08,61.79,0.0
1084752,44.08,61.89,0.0
1084752,44.08,61.99,0.0
1084752,44.08,62.09,0.0
1084752,44.08,62.19,0.0
1084752,44.08,62.29,0.0
1084752,44.08,62.39,0.0
1084752,44.08,62.49,0.0
1084752,44.08,62.59,0.0
1084752,44.08,62.69,0.0
1084752,44.08,62.79,0.0
1084752,44.08,62.89,0.0
1084752,44.08,62.99,0.0
1084752,44.08,63.09,0.0
1084752,44.08,63.19,0.0
1084752,44.08,63.29,0.0
1084752,44.08,63.39,0.0
1084752,44.08,63.49,0.0
1084752,44.08,63.59,0.0
1084752,44.08,63.69,0.0
1084752,44.08,63.79,0.0
1084752,44.08,63.89,0.0
1084752,44.08,63.99,0.0
1084752,44.08,64.09,0.0
1084752,44.08,64.19,0.0
1084752,44.08,64.29,0.0
1084752,44.08,64.39,0.0
1084752,44.08,64.49,0.0
1084752,44.08,64.59,0.0
1084752,44.08,64.69,0.0
1084752,44.08,64.79,0.0
1084752,44.08,64.89,0.0
1084752,44.08,64.99,0.0
1084752,44.08,65.09,0.0
1084752,44.08,65.19,0.0
1084752,44.08,65.29,0.0
1084752,44.08,65.39,0.0
1084752,44.08,65.49,0.0
1084752,44.08,65.59,0.0
1084752,44.08,65.69,0.0
1084752,44.08,65.79,0.0
1084752,44.08,65.89,0.0
1084752,44.08,65.99,0.0
1084752,44.08,66.09,0.0
1084752,44.08,66.19,0.0
1084752,44.08,66.29,0.0
1084752,44.08,66.39,0.0
1084752,44.08,66.49,0.0
1084752,44.08,66.59,0.0
1084752,44.08,66.69,0.0
1084752,44.08,66.79,0.0
1084752,44.08,66.89,0.0
1084752,44.08,66.99,0.0
1084752,44.08,67.09,0.21152534419085622
1084752,44.08,67.19,0.7115341660821171
1084752,44.08,67.29,0.8523806931598394
1084752,44.08,67.39,0.39355250437994993
1084752,44.08,67.49,0.006133285782544906
1084752,44.08,67.59,0.0
1084752,44.08,67.69,0.0
1084752,44.08,67.79,0.03636162285365785
1084752,44.08,67.89,0.30016592681001386
1084752,44.08,67.99,0.3014071870279098
1084752,44.08,68.09,0.7971081058100022
1084752,44.08,68.19,0.7424196409156456
1084752,44.08,68.29,0.34163862114912513
1084752,44.08,68.39,0.16479554775242056
1084752,44.08,68.49,0.0
1084752,44.08,68.59,0.0
1084752,44.08,68.69,0.3000198961961438
1084752,44.08,68.79,0.18407158878327534
1084752,44.08,68.89,0.0
1084752,44.08,68.99,0.0
1084752,44.08,69.09,0.0
1084752,44.08,69.19,0.0
1084752,44.08,69.29,0.0
1084752,44.08,69.39,0.0
1084752,44.08,69.49,0.0
1084752,44.08,69.59,0.0
1084752,44.08,69.69,0.0
1084752,44.08,69.79,0.0
1084752,44.08,69.89,0.0
1084752,44.08,69.99,0.0
1084752,44.08,70.09,0.18808743066470335
1084752,44.08,70.19,1.5405499610227387
1084752,44.08,70.29,2.065091926044178
1084752,44.08,70.39,0.7738162228977195
1084752,44.08,70.49,0.6159571293041293
1084752,44.08,70.59,0.2863660337992884
1084752,44.08,70.69,0.11660544517528404
1084752,44.08,70.79,0.058193199627239345
1084752,44.08,70.89,0.0
1084752,44.08,70.99,0.0
1084752,44.08,71.09,0.0
1084752,44.08,71.19,0.0
1084752,44.08,71.29,0.0
1084752,44.08,71.39,0.0
1084752,44.08,71.49,0.0
1084752,44.08,71.59,0.0
1084752,44.08,71.69,0.0
1084752,44.08,71.79,0.0
1084752,44.08,71.89,0.0
1084752,44.08,71.99,0.0
1084752,44.08,72.09,0.0
1084752,44.08,72.19,0.0
1084752,44.08,72.29,0.0
1084752,44.08,72.39,0.0
1084752,44.08,72.49,0.0
1084752,44.08,72.59,0.0
1084752,44.08,72.69,0.0
1084752,44.08,72.79,0.0
1084752,44.08,72.89,0.0
1084752,44.08,72.99,0.0
1084752,44.08,73.09,0.0
1084752,43.98,55.99,0.0
1084752,43.98,56.09,0.0
1084752,43.98,56.19,0.0
1084752,43.98,56.29,0.0
1084752,43.98,56.39,0.0
1084752,43.98,56.49,0.0
1084752,43.98,56.59,0.0
1084752,43.98,56.69,0.0
1084752,43.98,56.79,0.0
1084752,43.98,56.89,0.0
1084752,43.98,56.99,0.0
1084752,43.98,57.09,0.0
1084752,43.98,57.19,0.0
1084752,43.98,57.29,0.0
1084752,43.98,57.39,0.0
1084752,43.98,57.49,0.0
1084752,43.98,57.59,0.0
1084752,43.98,57.69,0.0
1084752,43.98,57.79,0.0
1084752,43.98,57.89,0.0
1084752,43.98,57.99,0.0
1084752,43.98,58.09,0.0
1084752,43.98,58.19,0.0
1084752,43.98,58.29,0.0
1084752,43.98,58.39,0.0
1084752,43.98,58.49,0.0
1084752,43.98,58.59,0.0
1084752,43.98,58.69,0.0
1084752,43.98,58.79,0.011244357267998772
1084752,43.98,58.89,0.011244357267998772
1084752,43.98,58.99,0.011317372574933593
1084752,43.98,59.09,0.011317372574933593
1084752,43.98,59.19,0.011317372574933593
1084752,43.98,59.29,0.011317372574933593
1084752,43.98,59.39,0.0
1084752,43.98,59.49,0.005622178633999386
1084752,43.98,59.59,0.0
1084752,43.98,59.69,0.0
1084752,43.98,59.79,0.0
1084752,43.98,59.89,0.0
1084752,43.98,59.99,0.0
1084752,43.98,60.09,0.0
1084752,43.98,60.19,0.0
1084752,43.98,60.29,0.0
1084752,43.98,60.39,0.0
1084752,43.98,60.49,0.0
1084752,43.98,60.59,0.0
1084752,43.98,60.69,0.0
1084752,43.98,60.79,0.0
1084752,43.98,60.89,0.0
1084752,43.98,60.99,0.0
1084752,43.98,61.09,0.0
1084752,43.98,61.19,0.0
1084752,43.98,61.29,0.0
1084752,43.98,61.39,0.0
1084752,43.98,61.49,0.0
1084752,43.98,61.59,0.0
1084752,43.98,61.69,0.0
1084752,43.98,61.79,0.0
1084752,43.98,61.89,0.0
1084752,43.98,61.99,0.0
1084752,43.98,62.09,0.0
1084752,43.98,62.19,0.0
1084752,43.98,62.29,0.0
1084752,43.98,62.39,0.0
1084752,43.98,62.49,0.0
1084752,43.98,62.59,0.0
1084752,43.98,62.69,0.0
1084752,43.98,62.79,0.0
1084752,43.98,62.89,0.0
1084752,43.98,62.99,0.0
1084752,43.98,63.09,0.0
1084752,43.98,63.19,0.0
1084752,43.98,63.29,0.0
1084752,43.98,63.39,0.0
1084752,43.98,63.49,0.0
1084752,43.98,63.59,0.0
1084752,43.98,63.69,0.0
1084752,43.98,63.79,0.0
1084752,43.98,63.89,0.0
1084752,43.98,63.99,0.0
1084752,43.98,64.09,0.0
1084752,43.98,64.19,0.0
1084752,43.98,64.29,0.0
1084752,43.98,64.39,0.0
1084752,43.98,64.49,0.0
1084752,43.98,64.59,0.0
1084752,43.98,64.69,0.0
1084752,43.98,64.79,0.0
1084752,43.98,64.89,0.0
1084752,43.98,64.99,0.0
1084752,43.98,65.09,0.0
1084752,43.98,65.19,0.0
1084752,43.98,65.29,0.0
1084752,43.98,65.39,0.0
1084752,43.98,65.49,0.0
1084752,43.98,65.59,0.0
1084752,43.98,65.69,0.0
1084752,43.98,65.79,0.0
1084752,43.98,65.89,0.0
1084752,43.98,65.99,0.0
1084752,43.98,66.09,0.0
1084752,43.98,66.19,0.0
1084752,43.98,66.29,0.0
1084752,43.98,66.39,0.0
1084752,43.98,66.49,0.0
1084752,43.98,66.59,0.0
1084752,43.98,66.69,0.0
1084752,43.98,66.79,0.0
1084752,43.98,66.89,0.0
1084752,43.98,66.99,0.0
1084752,43.98,67.09,0.8461743920703597
1084752,43.98,67.19,1.854734826764283
1084752,43.98,67.29,1.99521627730733
1084752,43.98,67.39,1.0482077463596586
1084752,43.98,67.49,0.30994997793931134
1084752,43.98,67.59,0.12485617485894496
1084752,43.98,67.69,0.062355072122537436
1084752,43.98,67.79,0.3455814477236183
1084752,43.98,67.89,1.4635188122062548
1084752,43.98,67.99,1.682710763625292
1084752,43.98,68.09,2.4406826649181044
1084752,43.98,68.19,1.6773806462190328
1084752,43.98,68.29,1.4191985208966762
1084752,43.98,68.39,0.26051861514427843
1084752,43.98,68.49,0.08214222030193774
1084752,43.98,68.59,0.4580980357105391
1084752,43.98,68.69,1.4746171388603835
1084752,43.98,68.79,0.4008540350734553
1084752,43.98,68.89,0.011244357267998772
1084752,43.98,68.99,0.0025555357427271552
1084752,43.98,69.09,0.00131427552483121
1084752,43.98,69.19,0.0
1084752,43.98,69.29,0.0
1084752,43.98,69.39,0.0
1084752,43.98,69.49,0.0
1084752,43.98,69.59,0.1975064052593254
1084752,43.98,69.69,0.3487211059218258
1084752,43.98,69.79,0.4996437453565856
1084752,43.98,69.89,0.4997897759704557
1084752,43.98,69.99,0.3359434272081909
1084752,43.98,70.09,0.9199198520747658
1084752,43.98,70.19,1.83779527555535
1084752,43.98,70.29,1.894163092509213
1084752,43.98,70.39,2.143291319771623
1084752,43.98,70.49,1.4966677615547703
1084752,43.98,70.59,1.572238604232553
1084752,43.98,70.69,0.8777900199732387
1084752,43.98,70.79,0.547249725478242
1084752,43.98,70.89,0.4934374442671059
1084752,43.98,70.99,0.4973072555346638
1084752,43.98,71.09,0.39975880546942966
1084752,43.98,71.19,0.0
1084752,43.98,71.29,0.0
1084752,43.98,71.39,0.0
1084752,43.98,71.49,0.0
1084752,43.98,71.59,0.0
1084752,43.98,71.69,0.0
1084752,43.98,71.79,0.0
1084752,43.98,71.89,0.0
1084752,43.98,71.99,0.0
1084752,43.98,72.09,0.0
1084752,43.98,72.19,0.0
1084752,43.98,72.29,0.0
1084752,43.98,72.39,0.0
1084752,43.98,72.49,0.0
1084752,43.98,72.59,0.0
1084752,43.98,72.69,0.0
1084752,43.98,72.79,0.0
1084752,43.98,72.89,0.0
1084752,43.98,72.99,0.0
1084752,43.98,73.09,0.0
1084752,43.88,55.99,0.0
1084752,43.88,56.09,0.0
1084752,43.88,56.19,0.0
1084752,43.88,56.29,0.0
1084752,43.88,56.39,0.0
1084752,43.88,56.49,0.0
1084752,43.88,56.59,0.0
1084752,43.88,56.69,0.0
1084752,43.88,56.79,0.0
1084752,43.88,56.89,0.0
1084752,43.88,56.99,0.0
1084752,43.88,57.09,0.0
1084752,43.88,57.19,0.0
1084752,43.88,57.29,0.0
1084752,43.88,57.39,0.0
1084752,43.88,57.49,0.0
1084752,43.88,57.59,0.0
1084752,43.88,57.69,0.0
1084752,43.88,57.79,0.0
1084752,43.88,57.89,0.0
1084752,43.88,57.99,0.0
1084752,43.88,58.09,0.0
1084752,43.88,58.19,0.0
1084752,43.88,58.29,0.0
1084752,43.88,58.39,0.0
1084752,43.88,58.49,0.0
1084752,43.88,58.59,0.0
1084752,43.88,58.69,0.0
1084752,43.88,58.79,0.21386183401277803
1084752,43.88,58.89,0.5113261944661947
1084752,43.88,58.99,0.5285578069028676
1084752,43.88,59.09,0.37099077453701756
1084752,43.88,59.19,0.36770508572494
1084752,43.88,59.29,0.3585051570511233
1084752,43.88,59.39,0.183487466327795
1084752,43.88,59.49,0.4588281887798895
1084752,43.88,59.59,0.31418486574154425
1084752,43.88,59.69,0.0
1084752,43.88,59.79,0.0
1084752,43.88,59.89,0.0
1084752,43.88,59.99,0.0
1084752,43.88,60.09,0.0
1084752,43.88,60.19,0.0
1084752,43.88,60.29,0.0
1084752,43.88,60.39,0.0
1084752,43.88,60.49,0.0
1084752,43.88,60.59,0.0
1084752,43.88,60.69,0.0
1084752,43.88,60.79,0.0
1084752,43.88,60.89,0.0
1084752,43.88,60.99,0.0
1084752,43.88,61.09,0.0
1084752,43.88,61.19,0.0
1084752,43.88,61.29,0.0
1084752,43.88,61.39,0.0
1084752,43.88,61.49,0.0
1084752,43.88,61.59,0.0
1084752,43.88,61.69,0.0
1084752,43.88,61.79,0.0
1084752,43.88,61.89,0.0
1084752,43.88,61.99,0.0
1084752,43.88,62.09,0.0
1084752,43.88,62.19,0.0
1084752,43.88,62.29,0.0
1084752,43.88,62.39,0.0
1084752,43.88,62.49,0.0
1084752,43.88,62.59,0.0
1084752,43.88,62.69,0.0
1084752,43.88,62.79,0.0
1084752,43.88,62.89,0.0
1084752,43.88,62.99,0.0
1084752,43.88,63.09,0.0
1084752,43.88,63.19,0.0
1084752,43.88,63.29,0.0
1084752,43.88,63.39,0.0
1084752,43.88,63.49,0.0
1084752,43.88,63.59,0.0
1084752,43.88,63.69,0.0
1084752,43.88,63.79,0.0
1084752,43.88,63.89,0.0
1084752,43.88,63.99,0.0
1084752,43.88,64.09,0.0
1084752,43.88,64.19,0.0
1084752,43.88,64.29,0.0
1084752,43.88,64.39,0.0
1084752,43.88,64.49,0.0
1084752,43.88,64.59,0.0
1084752,43.88,64.69,0.0
1084752,43.88,64.79,0.0
1084752,43.88,64.89,0.0
1084752,43.88,64.99,0.0
1084752,43.88,65.09,0.0
1084752,43.88,65.19,0.0
1084752,43.88,65.29,0.0
1084752,43.88,65.39,0.0
1084752,43.88,65.49,0.0
1084752,43.88,65.59,0.0
1084752,43.88,65.69,0.0
1084752,43.88,65.79,0.0
1084752,43.88,65.89,0.0
1084752,43.88,65.99,0.0
1084752,43.88,66.09,0.0
1084752,43.88,66.19,0.0
1084752,43.88,66.29,0.0
1084752,43.88,66.39,0.0
1084752,43.88,66.49,0.0
1084752,43.88,66.59,0.0
1084752,43.88,66.69,0.0
1084752,43.88,66.79,0.0
1084752,43.88,66.89,0.0
1084752,43.88,66.99,0.0
1084752,43.88,67.09,0.07118992426167914
1084752,43.88,67.19,0.14566553733543586
1084752,43.88,67.29,0.0
1084752,43.88,67.39,0.5219864292787126
1084752,43.88,67.49,1.7757322646605527
1084752,43.88,67.59,0.4991326382080403
1084752,43.88,67.69,0.062355072122537436
1084752,43.88,67.79,0.3643463816059276
1084752,43.88,67.89,1.8440015766448297
1084752,43.88,67.99,2.26413165274914
1084752,43.88,68.09,2.2685855864721782
1084752,43.88,68.19,1.9986479967332775
1084752,43.88,68.29,0.6159571293041293
1084752,43.88,68.39,0.09995795519409123
1084752,43.88,68.49,0.5737542818956671
1084752,43.88,68.59,1.8322461122282858
1084752,43.88,68.69,0.7750574831156154
1084752,43.88,68.79,0.4041397238855329
1084752,43.88,68.89,0.5394370876361909
1084752,43.88,68.99,0.339740223168814
1084752,43.88,69.09,0.00131427552483121
1084752,43.88,69.19,0.0
1084752,43.88,69.29,0.0
1084752,43.88,69.39,0.0
1084752,43.88,69.49,0.0
1084752,43.88,69.59,0.8070381875531698
1084752,43.88,69.69,2.239963586153636
1084752,43.88,69.79,2.4425080475914807
1084752,43.88,69.89,2.496977466565032
1084752,43.88,69.99,1.8393285970009863
1084752,43.88,70.09,0.2943977175621444
1084752,43.88,70.19,0.0630852251918883
1084752,43.88,70.29,0.9161230561141429
1084752,43.88,70.39,1.7971257495925241
1084752,43.88,70.49,1.8338524489808572
1084752,43.88,70.59,1.96228637387962
1084752,43.88,70.69,2.221928805340678
1084752,43.88,70.79,2.45492064977044
1084752,43.88,70.89,2.425641511689483
1084752,43.88,70.99,2.4289272005015605
1084752,43.88,71.09,1.5352928589234147
1084752,43.88,71.19,0.11412292473949215
1084752,43.88,71.29,0.0
1084752,43.88,71.39,0.0
1084752,43.88,71.49,0.0
1084752,43.88,71.59,0.0
1084752,43.88,71.69,0.0
1084752,43.88,71.79,0.0
1084752,43.88,71.89,0.0
1084752,43.88,71.99,0.0
1084752,43.88,72.09,0.0
1084752,43.88,72.19,0.0
1084752,43.88,72.29,0.0
1084752,43.88,72.39,0.0
1084752,43.88,72.49,0.0
1084752,43.88,72.59,0.0
1084752,43.88,72.69,0.0
1084752,43.88,72.79,0.0
1084752,43.88,72.89,0.0
1084752,43.88,72.99,0.0
1084752,43.88,73.09,0.0
1084752,43.78,55.99,0.0
1084752,43.78,56.09,0.0
1084752,43.78,56.19,0.0
1084752,43.78,56.29,0.0
1084752,43.78,56.39,0.0
1084752,43.78,56.49,0.0
1084752,43.78,56.59,0.0
1084752,43.78,56.69,0.0
1084752,43.78,56.79,0.0
1084752,43.78,56.89,0.0
1084752,43.78,56.99,0.0
1084752,43.78,57.09,0.0
1084752,43.78,57.19,0.0
1084752,43.78,57.29,0.0
1084752,43.78,57.39,0.0
1084752,43.78,57.49,0.0
1084752,43.78,57.59,0.0
1084752,43.78,57.69,0.0
1084752,43.78,57.79,0.0
1084752,43.78,57.89,0.0
1084752,43.78,57.99,0.0
1084752,43.78,58.09,0.0
1084752,43.78,58.19,0.0
1084752,43.78,58.29,0.0
1084752,43.78,58.39,0.0
1084752,43.78,58.49,0.0
1084752,43.78,58.59,0.0
1084752,43.78,58.69,0.0
1084752,43.78,58.79,1.3025930757213924
1084752,43.78,58.89,2.324369280970561
1084752,43.78,58.99,2.5893418298378776
1084752,43.78,59.09,1.8093193058506785
1084752,43.78,59.19,1.7778497085616694
1084752,43.78,59.29,1.7496658000847378
1084752,43.78,59.39,0.7779780953930178
1084752,43.78,59.49,2.085536211985994
1084752,43.78,59.59,0.9598592249682412
1084752,43.78,59.69,0.008542790911401532
1084752,43.78,59.79,0.0
1084752,43.78,59.89,0.0
1084752,43.78,59.99,0.0
1084752,43.78,60.09,0.0
1084752,43.78,60.19,0.0
1084752,43.78,60.29,0.0
1084752,43.78,60.39,0.0
1084752,43.78,60.49,0.0
1084752,43.78,60.59,0.0
1084752,43.78,60.69,0.0
1084752,43.78,60.79,0.0
1084752,43.78,60.89,0.0
1084752,43.78,60.99,0.0
1084752,43.78,61.09,0.0
1084752,43.78,61.19,0.0
1084752,43.78,61.29,0.0
1084752,43.78,61.39,0.0
1084752,43.78,61.49,0.0
1084752,43.78,61.59,0.0
1084752,43.78,61.69,0.0
1084752,43.78,61.79,0.0
1084752,43.78,61.89,0.0
1084752,43.78,61.99,0.0
1084752,43.78,62.09,0.0
1084752,43.78,62.19,0.0
1084752,43.78,62.29,0.0
1084752,43.78,62.39,0.0
1084752,43.78,62.49,0.0
1084752,43.78,62.59,0.0
1084752,43.78,62.69,0.0
1084752,43.78,62.79,0.0
1084752,43.78,62.89,0.0
1084752,43.78,62.99,0.0
1084752,43.78,63.09,0.0
1084752,43.78,63.19,0.0
1084752,43.78,63.29,0.0
1084752,43.78,63.39,0.0
1084752,43.78,63.49,0.0
1084752,43.78,63.59,0.0
1084752,43.78,63.69,0.0
1084752,43.78,63.79,0.0
1084752,43.78,63.89,0.0
1084752,43.78,63.99,0.0
1084752,43.78,64.09,0.0
1084752,43.78,64.19,0.0
1084752,43.78,64.29,0.0
1084752,43.78,64.39,0.0
1084752,43.78,64.49,0.0
1084752,43.78,64.59,0.0
1084752,43.78,64.69,0.0
1084752,43.78,64.79,0.0
1084752,43.78,64.89,0.0
1084752,43.78,64.99,0.0
1084752,43.78,65.09,0.0
1084752,43.78,65.19,0.0
1084752,43.78,65.29,0.0
1084752,43.78,65.39,0.0
1084752,43.78,65.49,0.0
1084752,43.78,65.59,0.0
1084752,43.78,65.69,0.0
1084752,43.78,65.79,0.0
1084752,43.78,65.89,0.0
1084752,43.78,65.99,0.0
1084752,43.78,66.09,0.0
1084752,43.78,66.19,0.0
1084752,43.78,66.29,0.0
1084752,43.78,66.39,0.0
1084752,43.78,66.49,0.0
1084752,43.78,66.59,0.0
1084752,43.78,66.69,0.0
1084752,43.78,66.79,0.0
1084752,43.78,66.89,0.0
1084752,43.78,66.99,0.0
1084752,43.78,67.09,0.3172515086328169
1084752,43.78,67.19,0.8338348051983353
1084752,43.78,67.29,0.014530046080075909
1084752,43.78,67.39,0.0
1084752,43.78,67.49,0.0
1084752,43.78,67.59,0.0
1084752,43.78,67.69,0.15625275684101902
1084752,43.78,67.79,0.4316664946000488
1084752,43.78,67.89,1.571143374628527
1084752,43.78,67.99,2.2369699585692993
1084752,43.78,68.09,2.1383262789000392
1084752,43.78,68.19,2.2751569640963334
1084752,43.78,68.29,1.2006637072400548
1084752,43.78,68.39,0.5076754291194419
1084752,43.78,68.49,0.4168443872922325
1084752,43.78,68.59,0.30761348811738953
1084752,43.78,68.69,1.0874899814907184
1084752,43.78,68.79,2.2425191218963634
1084752,43.78,68.89,2.3084519440587186
1084752,43.78,68.99,0.8241237693759729
1084752,43.78,69.09,0.0
1084752,43.78,69.19,0.0
1084752,43.78,69.29,0.0
1084752,43.78,69.39,0.0
1084752,43.78,69.49,0.0
1084752,43.78,69.59,0.12186254727460799
1084752,43.78,69.69,1.6047304158186524
1084752,43.78,69.79,2.0417270278249604
1084752,43.78,69.89,2.286985443819812
1084752,43.78,69.99,2.195570279537123
1084752,43.78,70.09,0.6146428537792983
1084752,43.78,70.19,0.06323125580575839
1084752,43.78,70.29,0.0
1084752,43.78,70.39,0.0
1084752,43.78,70.49,1.3921828573307056
1084752,43.78,70.59,1.9802481393856435
1084752,43.78,70.69,2.0632665433708017
1084752,43.78,70.79,2.0655300178857887
1084752,43.78,70.89,1.8631315870618144
1084752,43.78,70.99,2.226090677835976
1084752,43.78,71.09,1.3525355456649704
1084752,43.78,71.19,0.3333878914654642
1084752,43.78,71.29,0.10937692978871327
1084752,43.78,71.39,0.0
1084752,43.78,71.49,0.0
1084752,43.78,71.59,0.0
1084752,43.78,71.69,0.0
1084752,43.78,71.79,0.0
1084752,43.78,71.89,0.0
1084752,43.78,71.99,0.0
1084752,43.78,72.09,0.0
1084752,43.78,72.19,0.0
1084752,43.78,72.29,0.0
1084752,43.78,72.39,0.0
1084752,43.78,72.49,0.0
1084752,43.78,72.59,0.0
1084752,43.78,72.69,0.0
1084752,43.78,72.79,0.0
1084752,43.78,72.89,0.0
1084752,43.78,72.99,0.0
1084752,43.78,73.09,0.0
1084752,43.68,55.99,0.0
